,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
3679,11560,M,50대,미용,10,14
3680,11560,M,50대,스포츠/문화/레저,8,10
3681,11560,M,50대,여행/교통,9,8
3682,11560,M,50대,요식/유흥,2,1
3683,11560,M,50대,유통,1,2
3684,11560,M,50대,음/식료품,7,11
3685,11560,M,50대,의료,3,4
3686,11560,M,50대,의류/잡화,12,12
3687,11560,M,50대,자동차,11,6
3688,11560,M,50대,전자상거래,6,5
3689,11560,M,50대,주유,5,7
3690,11560,M,60대,가전/가구,13,12
3691,11560,M,60대,가정생활/서비스,5,5
3692,11560,M,60대,교육/학원,14,14
3693,11560,M,60대,미용,11,13
3694,11560,M,60대,스포츠/문화/레저,9,11
3695,11560,M,60대,여행/교통,8,7
3696,11560,M,60대,요식/유흥,2,2
3697,11560,M,60대,유통,1,1
3698,11560,M,60대,음/식료품,6,9
3699,11560,M,60대,의료,3,3
3700,11560,M,60대,의류/잡화,12,10
3701,11560,M,60대,자동차,10,8
3702,11560,M,60대,전자상거래,7,6
3703,11560,M,60대,주유,4,4
3704,11560,M,70대이상,가전/가구,13,11
3705,11560,M,70대이상,가정생활/서비스,5,5
3706,11560,M,70대이상,교육/학원,14,14
3707,11560,M,70대이상,미용,10,13
3708,11560,M,70대이상,스포츠/문화/레저,8,10
3709,11560,M,70대이상,여행/교통,7,7
3710,11560,M,70대이상,요식/유흥,2,3
3711,11560,M,70대이상,유통,1,2
3712,11560,M,70대이상,음/식료품,6,8
3713,11560,M,70대이상,의료,3,1
3714,11560,M,70대이상,의류/잡화,12,12
3715,11560,M,70대이상,자동차,11,6
3716,11560,M,70대이상,전자상거래,9,9
3717,11560,M,70대이상,주유,4,4
3718,11590,F,10대,가전/가구,12,11
3719,11590,F,10대,가정생활/서비스,5,8
3720,11590,F,10대,교육/학원,10,10
3721,11590,F,10대,미용,7,7
3722,11590,F,10대,스포츠/문화/레저,4,4
3723,11590,F,10대,여행/교통,11,9
3724,11590,F,10대,요식/유흥,1,1
3725,11590,F,10대,유통,2,2
3726,11590,F,10대,음/식료품,9,12
3727,11590,F,10대,의료,8,6
3728,11590,F,10대,의류/잡화,6,5
3729,11590,F,10대,자동차,13.5,14
3730,11590,F,10대,전자상거래,3,3
3731,11590,F,10대,주유,13.5,13
3732,11590,F,20대,가전/가구,12,10
3733,11590,F,20대,가정생활/서비스,6,5
3734,11590,F,20대,교육/학원,11,12
3735,11590,F,20대,미용,10,9
3736,11590,F,20대,스포츠/문화/레저,5,7
3737,11590,F,20대,여행/교통,7,6
3738,11590,F,20대,요식/유흥,1,2
3739,11590,F,20대,유통,2,3
3740,11590,F,20대,음/식료품,9,11
3741,11590,F,20대,의료,4,4
3742,11590,F,20대,의류/잡화,8,8
3743,11590,F,20대,자동차,14,13
3744,11590,F,20대,전자상거래,3,1
3745,11590,F,20대,주유,13,14
3746,11590,F,30대,가전/가구,13,8
3747,11590,F,30대,가정생활/서비스,5,5
3748,11590,F,30대,교육/학원,11,6
3749,11590,F,30대,미용,10,11
3750,11590,F,30대,스포츠/문화/레저,8,9
3751,11590,F,30대,여행/교통,7,7
3752,11590,F,30대,요식/유흥,1,3
3753,11590,F,30대,유통,2,2
3754,11590,F,30대,음/식료품,6,12
3755,11590,F,30대,의료,4,4
3756,11590,F,30대,의류/잡화,9,10
3757,11590,F,30대,자동차,14,14
3758,11590,F,30대,전자상거래,3,1
3759,11590,F,30대,주유,12,13
3760,11590,F,40대,가전/가구,13,8
3761,11590,F,40대,가정생활/서비스,5,5
3762,11590,F,40대,교육/학원,12,6
3763,11590,F,40대,미용,9,12
3764,11590,F,40대,스포츠/문화/레저,7,9
3765,11590,F,40대,여행/교통,8,7
3766,11590,F,40대,요식/유흥,2,3
3767,11590,F,40대,유통,1,2
3768,11590,F,40대,음/식료품,6,11
3769,11590,F,40대,의료,4,4
3770,11590,F,40대,의류/잡화,11,10
3771,11590,F,40대,자동차,14,14
3772,11590,F,40대,전자상거래,3,1
3773,11590,F,40대,주유,10,13
3774,11590,F,50대,가전/가구,12,6
3775,11590,F,50대,가정생활/서비스,5,5
3776,11590,F,50대,교육/학원,13,14
3777,11590,F,50대,미용,8,12
3778,11590,F,50대,스포츠/문화/레저,7,9
3779,11590,F,50대,여행/교통,10,10
3780,11590,F,50대,요식/유흥,2,4
3781,11590,F,50대,유통,1,1
3782,11590,F,50대,음/식료품,6,7
3783,11590,F,50대,의료,3,3
3784,11590,F,50대,의류/잡화,11,8
3785,11590,F,50대,자동차,14,13
3786,11590,F,50대,전자상거래,4,2
3787,11590,F,50대,주유,9,11
3788,11590,F,60대,가전/가구,12,7
3789,11590,F,60대,가정생활/서비스,5,5
3790,11590,F,60대,교육/학원,14,14
3791,11590,F,60대,미용,7,11
3792,11590,F,60대,스포츠/문화/레저,9,9
3793,11590,F,60대,여행/교통,11,10
3794,11590,F,60대,요식/유흥,2,4
3795,11590,F,60대,유통,1,1
3796,11590,F,60대,음/식료품,4,6
3797,11590,F,60대,의료,3,2
3798,11590,F,60대,의류/잡화,10,8
3799,11590,F,60대,자동차,13,12
3800,11590,F,60대,전자상거래,6,3
3801,11590,F,60대,주유,8,13
3802,11590,F,70대이상,가전/가구,12,7
3803,11590,F,70대이상,가정생활/서비스,5,5
3804,11590,F,70대이상,교육/학원,14,14
3805,11590,F,70대이상,미용,7,10
3806,11590,F,70대이상,스포츠/문화/레저,10,9
3807,11590,F,70대이상,여행/교통,11,12
3808,11590,F,70대이상,요식/유흥,2,3
3809,11590,F,70대이상,유통,1,1
3810,11590,F,70대이상,음/식료품,4,4
3811,11590,F,70대이상,의료,3,2
3812,11590,F,70대이상,의류/잡화,8,8
3813,11590,F,70대이상,자동차,13,13
3814,11590,F,70대이상,전자상거래,6,6
3815,11590,F,70대이상,주유,9,11
3816,11590,M,10대,가전/가구,13,12
3817,11590,M,10대,가정생활/서비스,5,5
3818,11590,M,10대,교육/학원,12,9
3819,11590,M,10대,미용,8,8
3820,11590,M,10대,스포츠/문화/레저,3,4
3821,11590,M,10대,여행/교통,9,7
3822,11590,M,10대,요식/유흥,2,1
3823,11590,M,10대,유통,1,2
3824,11590,M,10대,음/식료품,6,11
3825,11590,M,10대,의료,7,10
3826,11590,M,10대,의류/잡화,10,6
3827,11590,M,10대,자동차,14,14
3828,11590,M,10대,전자상거래,4,3
3829,11590,M,10대,주유,11,13
3830,11590,M,20대,가전/가구,12,11
3831,11590,M,20대,가정생활/서비스,5,4
3832,11590,M,20대,교육/학원,13,13
3833,11590,M,20대,미용,9,10
3834,11590,M,20대,스포츠/문화/레저,3,5
3835,11590,M,20대,여행/교통,6,6
3836,11590,M,20대,요식/유흥,2,1
3837,11590,M,20대,유통,1,3
3838,11590,M,20대,음/식료품,8,12
3839,11590,M,20대,의료,7,7
3840,11590,M,20대,의류/잡화,11,8
3841,11590,M,20대,자동차,14,14
3842,11590,M,20대,전자상거래,4,2
3843,11590,M,20대,주유,10,9
3844,11590,M,30대,가전/가구,13,8
3845,11590,M,30대,가정생활/서비스,4,4
3846,11590,M,30대,교육/학원,14,14
3847,11590,M,30대,미용,10,13
3848,11590,M,30대,스포츠/문화/레저,6,9
3849,11590,M,30대,여행/교통,9,6
3850,11590,M,30대,요식/유흥,2,1
3851,11590,M,30대,유통,1,3
3852,11590,M,30대,음/식료품,8,11
3853,11590,M,30대,의료,5,5
3854,11590,M,30대,의류/잡화,12,12
3855,11590,M,30대,자동차,11,10
3856,11590,M,30대,전자상거래,3,2
3857,11590,M,30대,주유,7,7
3858,11590,M,40대,가전/가구,14,10
3859,11590,M,40대,가정생활/서비스,5,4
3860,11590,M,40대,교육/학원,12,11
3861,11590,M,40대,미용,10,14
3862,11590,M,40대,스포츠/문화/레저,7,9
3863,11590,M,40대,여행/교통,9,7
3864,11590,M,40대,요식/유흥,2,1
3865,11590,M,40대,유통,1,2
3866,11590,M,40대,음/식료품,8,12
3867,11590,M,40대,의료,4,5
3868,11590,M,40대,의류/잡화,13,13
3869,11590,M,40대,자동차,11,8
3870,11590,M,40대,전자상거래,3,3
3871,11590,M,40대,주유,6,6
3872,11590,M,50대,가전/가구,14,9
3873,11590,M,50대,가정생활/서비스,4,3
3874,11590,M,50대,교육/학원,13,13
3875,11590,M,50대,미용,10,14
3876,11590,M,50대,스포츠/문화/레저,8,10
3877,11590,M,50대,여행/교통,9,8
3878,11590,M,50대,요식/유흥,2,1
3879,11590,M,50대,유통,1,2
3880,11590,M,50대,음/식료품,7,11
3881,11590,M,50대,의료,3,4
3882,11590,M,50대,의류/잡화,12,12
3883,11590,M,50대,자동차,11,7
3884,11590,M,50대,전자상거래,6,5
3885,11590,M,50대,주유,5,6
3886,11590,M,60대,가전/가구,13,10
3887,11590,M,60대,가정생활/서비스,5,5
3888,11590,M,60대,교육/학원,14,14
3889,11590,M,60대,미용,10,13
3890,11590,M,60대,스포츠/문화/레저,9,11
3891,11590,M,60대,여행/교통,8,9
3892,11590,M,60대,요식/유흥,2,1
3893,11590,M,60대,유통,1,2
3894,11590,M,60대,음/식료품,6,8
3895,11590,M,60대,의료,4,3
3896,11590,M,60대,의류/잡화,12,12
3897,11590,M,60대,자동차,11,6
3898,11590,M,60대,전자상거래,7,7
3899,11590,M,60대,주유,3,4
3900,11590,M,70대이상,가전/가구,13,9
3901,11590,M,70대이상,가정생활/서비스,6,5
3902,11590,M,70대이상,교육/학원,14,14
3903,11590,M,70대이상,미용,10,13
3904,11590,M,70대이상,스포츠/문화/레저,9,11
3905,11590,M,70대이상,여행/교통,8,10
3906,11590,M,70대이상,요식/유흥,2,3
3907,11590,M,70대이상,유통,1,2
3908,11590,M,70대이상,음/식료품,5,6
3909,11590,M,70대이상,의료,3,1
3910,11590,M,70대이상,의류/잡화,11,12
3911,11590,M,70대이상,자동차,12,7
3912,11590,M,70대이상,전자상거래,7,8
3913,11590,M,70대이상,주유,4,4
3914,11620,F,10대,가전/가구,12,12
3915,11620,F,10대,가정생활/서비스,7,9
3916,11620,F,10대,교육/학원,10,10
3917,11620,F,10대,미용,6,6
3918,11620,F,10대,스포츠/문화/레저,4,4
3919,11620,F,10대,여행/교통,11,8
3920,11620,F,10대,요식/유흥,1,1
3921,11620,F,10대,유통,2,2
3922,11620,F,10대,음/식료품,9,11
3923,11620,F,10대,의료,8,7
3924,11620,F,10대,의류/잡화,5,5
3925,11620,F,10대,자동차,14,14
3926,11620,F,10대,전자상거래,3,3
3927,11620,F,10대,주유,13,13
3928,11620,F,20대,가전/가구,12,10
3929,11620,F,20대,가정생활/서비스,6,5
3930,11620,F,20대,교육/학원,11,12
3931,11620,F,20대,미용,10,9
3932,11620,F,20대,스포츠/문화/레저,5,7
3933,11620,F,20대,여행/교통,7,6
3934,11620,F,20대,요식/유흥,1,2
3935,11620,F,20대,유통,2,3
3936,11620,F,20대,음/식료품,9,11
3937,11620,F,20대,의료,4,4
3938,11620,F,20대,의류/잡화,8,8
3939,11620,F,20대,자동차,14,14
3940,11620,F,20대,전자상거래,3,1
3941,11620,F,20대,주유,13,13
3942,11620,F,30대,가전/가구,13,8
3943,11620,F,30대,가정생활/서비스,5,4
3944,11620,F,30대,교육/학원,12,7
3945,11620,F,30대,미용,10,11
3946,11620,F,30대,스포츠/문화/레저,8,9
3947,11620,F,30대,여행/교통,7,6
3948,11620,F,30대,요식/유흥,2,3
3949,11620,F,30대,유통,1,2
3950,11620,F,30대,음/식료품,6,12
3951,11620,F,30대,의료,4,5
3952,11620,F,30대,의류/잡화,9,10
3953,11620,F,30대,자동차,14,14
3954,11620,F,30대,전자상거래,3,1
3955,11620,F,30대,주유,11,13
3956,11620,F,40대,가전/가구,13,10
3957,11620,F,40대,가정생활/서비스,5,4
3958,11620,F,40대,교육/학원,12,6
3959,11620,F,40대,미용,8,12
3960,11620,F,40대,스포츠/문화/레저,7,7
3961,11620,F,40대,여행/교통,9,8
3962,11620,F,40대,요식/유흥,2,3
3963,11620,F,40대,유통,1,2
3964,11620,F,40대,음/식료품,6,11
3965,11620,F,40대,의료,4,5
3966,11620,F,40대,의류/잡화,10,9
3967,11620,F,40대,자동차,14,14
3968,11620,F,40대,전자상거래,3,1
3969,11620,F,40대,주유,11,13
3970,11620,F,50대,가전/가구,12,8
3971,11620,F,50대,가정생활/서비스,5,5
3972,11620,F,50대,교육/학원,13,13
3973,11620,F,50대,미용,8,12
3974,11620,F,50대,스포츠/문화/레저,7,9
3975,11620,F,50대,여행/교통,11,11
3976,11620,F,50대,요식/유흥,2,3
3977,11620,F,50대,유통,1,1
3978,11620,F,50대,음/식료품,6,6
3979,11620,F,50대,의료,3,4
3980,11620,F,50대,의류/잡화,10,7
3981,11620,F,50대,자동차,14,14
3982,11620,F,50대,전자상거래,4,2
3983,11620,F,50대,주유,9,10
3984,11620,F,60대,가전/가구,12,9
3985,11620,F,60대,가정생활/서비스,5,5
3986,11620,F,60대,교육/학원,14,14
3987,11620,F,60대,미용,7,10
3988,11620,F,60대,스포츠/문화/레저,10,8
3989,11620,F,60대,여행/교통,11,13
3990,11620,F,60대,요식/유흥,2,4
3991,11620,F,60대,유통,1,1
3992,11620,F,60대,음/식료품,4,6
3993,11620,F,60대,의료,3,2
3994,11620,F,60대,의류/잡화,9,7
3995,11620,F,60대,자동차,13,12
3996,11620,F,60대,전자상거래,6,3
3997,11620,F,60대,주유,8,11
3998,11620,F,70대이상,가전/가구,12,10
3999,11620,F,70대이상,가정생활/서비스,5,6
4000,11620,F,70대이상,교육/학원,13,13
4001,11620,F,70대이상,미용,7,9
4002,11620,F,70대이상,스포츠/문화/레저,8,8
4003,11620,F,70대이상,여행/교통,11,12
4004,11620,F,70대이상,요식/유흥,2,3
4005,11620,F,70대이상,유통,1,1
4006,11620,F,70대이상,음/식료품,4,5
4007,11620,F,70대이상,의료,3,2
4008,11620,F,70대이상,의류/잡화,10,7
4009,11620,F,70대이상,자동차,14,14
4010,11620,F,70대이상,전자상거래,6,4
4011,11620,F,70대이상,주유,9,11
4012,11620,M,10대,가전/가구,13,14
4013,11620,M,10대,가정생활/서비스,5,5
4014,11620,M,10대,교육/학원,12,10
4015,11620,M,10대,미용,8,9
4016,11620,M,10대,스포츠/문화/레저,3,4
4017,11620,M,10대,여행/교통,10,7
4018,11620,M,10대,요식/유흥,2,1
4019,11620,M,10대,유통,1,2
4020,11620,M,10대,음/식료품,6,11
4021,11620,M,10대,의료,7,8
4022,11620,M,10대,의류/잡화,9,6
4023,11620,M,10대,자동차,14,13
4024,11620,M,10대,전자상거래,4,3
4025,11620,M,10대,주유,11,12
4026,11620,M,20대,가전/가구,12,11
4027,11620,M,20대,가정생활/서비스,5,4
4028,11620,M,20대,교육/학원,13,14
4029,11620,M,20대,미용,9,10
4030,11620,M,20대,스포츠/문화/레저,3,5
4031,11620,M,20대,여행/교통,6,6
4032,11620,M,20대,요식/유흥,2,1
4033,11620,M,20대,유통,1,3
4034,11620,M,20대,음/식료품,8,12
4035,11620,M,20대,의료,7,7
4036,11620,M,20대,의류/잡화,11,8
4037,11620,M,20대,자동차,14,13
4038,11620,M,20대,전자상거래,4,2
4039,11620,M,20대,주유,10,9
4040,11620,M,30대,가전/가구,13,9
4041,11620,M,30대,가정생활/서비스,4,4
4042,11620,M,30대,교육/학원,14,14
4043,11620,M,30대,미용,10,13
4044,11620,M,30대,스포츠/문화/레저,6,10
4045,11620,M,30대,여행/교통,9,6
4046,11620,M,30대,요식/유흥,2,1
4047,11620,M,30대,유통,1,3
4048,11620,M,30대,음/식료품,8,12
4049,11620,M,30대,의료,5,5
4050,11620,M,30대,의류/잡화,12,11
4051,11620,M,30대,자동차,11,8
4052,11620,M,30대,전자상거래,3,2
4053,11620,M,30대,주유,7,7
4054,11620,M,40대,가전/가구,14,10
4055,11620,M,40대,가정생활/서비스,4,4
4056,11620,M,40대,교육/학원,13,11
4057,11620,M,40대,미용,10,14
4058,11620,M,40대,스포츠/문화/레저,8,9
4059,11620,M,40대,여행/교통,9,8
4060,11620,M,40대,요식/유흥,2,1
4061,11620,M,40대,유통,1,2
4062,11620,M,40대,음/식료품,7,12
4063,11620,M,40대,의료,5,5
4064,11620,M,40대,의류/잡화,12,13
4065,11620,M,40대,자동차,11,7
4066,11620,M,40대,전자상거래,3,3
4067,11620,M,40대,주유,6,6
4068,11620,M,50대,가전/가구,13,8
4069,11620,M,50대,가정생활/서비스,5,3
4070,11620,M,50대,교육/학원,14,13
4071,11620,M,50대,미용,10,14
4072,11620,M,50대,스포츠/문화/레저,8,11
4073,11620,M,50대,여행/교통,9,10
4074,11620,M,50대,요식/유흥,2,1
4075,11620,M,50대,유통,1,2
4076,11620,M,50대,음/식료품,7,9
4077,11620,M,50대,의료,3,4
4078,11620,M,50대,의류/잡화,12,12
4079,11620,M,50대,자동차,11,7
4080,11620,M,50대,전자상거래,6,5
4081,11620,M,50대,주유,4,6
4082,11620,M,60대,가전/가구,13,10
4083,11620,M,60대,가정생활/서비스,5,5
4084,11620,M,60대,교육/학원,14,14
4085,11620,M,60대,미용,10,13
4086,11620,M,60대,스포츠/문화/레저,8,11
4087,11620,M,60대,여행/교통,9,9
4088,11620,M,60대,요식/유흥,2,1
4089,11620,M,60대,유통,1,2
4090,11620,M,60대,음/식료품,6,8
4091,11620,M,60대,의료,4,4
4092,11620,M,60대,의류/잡화,12,12
4093,11620,M,60대,자동차,11,6
4094,11620,M,60대,전자상거래,7,7
4095,11620,M,60대,주유,3,3
4096,11620,M,70대이상,가전/가구,13,9
4097,11620,M,70대이상,가정생활/서비스,5,5
4098,11620,M,70대이상,교육/학원,14,14
4099,11620,M,70대이상,미용,9,13
4100,11620,M,70대이상,스포츠/문화/레저,8,10
4101,11620,M,70대이상,여행/교통,10,11
4102,11620,M,70대이상,요식/유흥,2,4
4103,11620,M,70대이상,유통,1,2
4104,11620,M,70대이상,음/식료품,6,6
4105,11620,M,70대이상,의료,3,1
4106,11620,M,70대이상,의류/잡화,12,12
4107,11620,M,70대이상,자동차,11,8
4108,11620,M,70대이상,전자상거래,7,7
4109,11620,M,70대이상,주유,4,3
4110,11650,F,10대,가전/가구,12,12
4111,11650,F,10대,가정생활/서비스,6,8
4112,11650,F,10대,교육/학원,7,6
4113,11650,F,10대,미용,10,9
4114,11650,F,10대,스포츠/문화/레저,4,4
4115,11650,F,10대,여행/교통,11,7
4116,11650,F,10대,요식/유흥,1,1
4117,11650,F,10대,유통,2,3
4118,11650,F,10대,음/식료품,9,11
4119,11650,F,10대,의료,8,10
4120,11650,F,10대,의류/잡화,5,5
4121,11650,F,10대,자동차,14,14
4122,11650,F,10대,전자상거래,3,2
4123,11650,F,10대,주유,13,13
4124,11650,F,20대,가전/가구,12,10
4125,11650,F,20대,가정생활/서비스,7,5
4126,11650,F,20대,교육/학원,11,11
4127,11650,F,20대,미용,10,9
4128,11650,F,20대,스포츠/문화/레저,4,7
4129,11650,F,20대,여행/교통,6,6
4130,11650,F,20대,요식/유흥,1,1
4131,11650,F,20대,유통,2,3
4132,11650,F,20대,음/식료품,9,12
4133,11650,F,20대,의료,5,4
4134,11650,F,20대,의류/잡화,8,8
4135,11650,F,20대,자동차,14,14
4136,11650,F,20대,전자상거래,3,2
4137,11650,F,20대,주유,13,13
4138,11650,F,30대,가전/가구,14,11
4139,11650,F,30대,가정생활/서비스,5,5
4140,11650,F,30대,교육/학원,12,7
4141,11650,F,30대,미용,10,10
4142,11650,F,30대,스포츠/문화/레저,7,8
4143,11650,F,30대,여행/교통,6,6
4144,11650,F,30대,요식/유흥,1,3
4145,11650,F,30대,유통,2,2
4146,11650,F,30대,음/식료품,8,13
4147,11650,F,30대,의료,4,4
4148,11650,F,30대,의류/잡화,9,9
4149,11650,F,30대,자동차,13,14
4150,11650,F,30대,전자상거래,3,1
4151,11650,F,30대,주유,11,12
4152,11650,F,40대,가전/가구,14,11
4153,11650,F,40대,가정생활/서비스,5,5
4154,11650,F,40대,교육/학원,9,6
4155,11650,F,40대,미용,12,10
4156,11650,F,40대,스포츠/문화/레저,6,8
4157,11650,F,40대,여행/교통,8,7
4158,11650,F,40대,요식/유흥,2,3
4159,11650,F,40대,유통,1,1
4160,11650,F,40대,음/식료품,7,12
4161,11650,F,40대,의료,4,4
4162,11650,F,40대,의류/잡화,10,9
4163,11650,F,40대,자동차,13,14
4164,11650,F,40대,전자상거래,3,2
4165,11650,F,40대,주유,11,13
4166,11650,F,50대,가전/가구,14,9
4167,11650,F,50대,가정생활/서비스,5,5
4168,11650,F,50대,교육/학원,12,14
4169,11650,F,50대,미용,10,10
4170,11650,F,50대,스포츠/문화/레저,7,7
4171,11650,F,50대,여행/교통,8,6
4172,11650,F,50대,요식/유흥,2,3
4173,11650,F,50대,유통,1,1
4174,11650,F,50대,음/식료품,6,11
4175,11650,F,50대,의료,4,4
4176,11650,F,50대,의류/잡화,11,8
4177,11650,F,50대,자동차,13,12
4178,11650,F,50대,전자상거래,3,2
4179,11650,F,50대,주유,9,13
4180,11650,F,60대,가전/가구,13,11
4181,11650,F,60대,가정생활/서비스,5,5
4182,11650,F,60대,교육/학원,14,14
4183,11650,F,60대,미용,10,13
4184,11650,F,60대,스포츠/문화/레저,8,9
4185,11650,F,60대,여행/교통,9,6
4186,11650,F,60대,요식/유흥,2,4
4187,11650,F,60대,유통,1,1
4188,11650,F,60대,음/식료품,6,8
4189,11650,F,60대,의료,3,2
4190,11650,F,60대,의류/잡화,11,7
4191,11650,F,60대,자동차,12,10
4192,11650,F,60대,전자상거래,4,3
4193,11650,F,60대,주유,7,12
4194,11650,F,70대이상,가전/가구,12,9
4195,11650,F,70대이상,가정생활/서비스,5,5
4196,11650,F,70대이상,교육/학원,14,14
4197,11650,F,70대이상,미용,8,12
4198,11650,F,70대이상,스포츠/문화/레저,9,10
4199,11650,F,70대이상,여행/교통,10,7
4200,11650,F,70대이상,요식/유흥,2,3
4201,11650,F,70대이상,유통,1,1
4202,11650,F,70대이상,음/식료품,4,6
4203,11650,F,70대이상,의료,3,2
4204,11650,F,70대이상,의류/잡화,11,8
4205,11650,F,70대이상,자동차,13,11
4206,11650,F,70대이상,전자상거래,6,4
4207,11650,F,70대이상,주유,7,13
4208,11650,M,10대,가전/가구,12,12
4209,11650,M,10대,가정생활/서비스,5,5
4210,11650,M,10대,교육/학원,10,10
4211,11650,M,10대,미용,9,9
4212,11650,M,10대,스포츠/문화/레저,3,4
4213,11650,M,10대,여행/교통,8,6
4214,11650,M,10대,요식/유흥,2,1
4215,11650,M,10대,유통,1,2
4216,11650,M,10대,음/식료품,6,11
4217,11650,M,10대,의료,7,8
4218,11650,M,10대,의류/잡화,11,7
4219,11650,M,10대,자동차,14,14
4220,11650,M,10대,전자상거래,4,3
4221,11650,M,10대,주유,13,13
4222,11650,M,20대,가전/가구,13,11
4223,11650,M,20대,가정생활/서비스,5,4
4224,11650,M,20대,교육/학원,12,14
4225,11650,M,20대,미용,9,10
4226,11650,M,20대,스포츠/문화/레저,3,5
4227,11650,M,20대,여행/교통,6,6
4228,11650,M,20대,요식/유흥,1,1
4229,11650,M,20대,유통,2,3
4230,11650,M,20대,음/식료품,8,13
4231,11650,M,20대,의료,7,7
4232,11650,M,20대,의류/잡화,10,9
4233,11650,M,20대,자동차,14,8
4234,11650,M,20대,전자상거래,4,2
4235,11650,M,20대,주유,11,12
4236,11650,M,30대,가전/가구,14,10
4237,11650,M,30대,가정생활/서비스,4,4
4238,11650,M,30대,교육/학원,13,14
4239,11650,M,30대,미용,11,12
4240,11650,M,30대,스포츠/문화/레저,6,7
4241,11650,M,30대,여행/교통,7,5
4242,11650,M,30대,요식/유흥,2,1
4243,11650,M,30대,유통,1,3
4244,11650,M,30대,음/식료품,9,13
4245,11650,M,30대,의료,5,6
4246,11650,M,30대,의류/잡화,12,11
4247,11650,M,30대,자동차,10,9
4248,11650,M,30대,전자상거래,3,2
4249,11650,M,30대,주유,8,8
4250,11650,M,40대,가전/가구,14,11
4251,11650,M,40대,가정생활/서비스,4,4
4252,11650,M,40대,교육/학원,12,7
4253,11650,M,40대,미용,11,14
4254,11650,M,40대,스포츠/문화/레저,6,8
4255,11650,M,40대,여행/교통,8,6
4256,11650,M,40대,요식/유흥,2,2
4257,11650,M,40대,유통,1,1
4258,11650,M,40대,음/식료품,9,13
4259,11650,M,40대,의료,5,5
4260,11650,M,40대,의류/잡화,13,12
4261,11650,M,40대,자동차,10,10
4262,11650,M,40대,전자상거래,3,3
4263,11650,M,40대,주유,7,9
4264,11650,M,50대,가전/가구,14,10
4265,11650,M,50대,가정생활/서비스,5,5
4266,11650,M,50대,교육/학원,13,12
4267,11650,M,50대,미용,10,14
4268,11650,M,50대,스포츠/문화/레저,7,8
4269,11650,M,50대,여행/교통,8,6
4270,11650,M,50대,요식/유흥,1,2
4271,11650,M,50대,유통,2,1
4272,11650,M,50대,음/식료품,9,13
4273,11650,M,50대,의료,3,4
4274,11650,M,50대,의류/잡화,12,11
4275,11650,M,50대,자동차,11,7
4276,11650,M,50대,전자상거래,4,3
4277,11650,M,50대,주유,6,9
4278,11650,M,60대,가전/가구,14,9
4279,11650,M,60대,가정생활/서비스,5,4
4280,11650,M,60대,교육/학원,13,14
4281,11650,M,60대,미용,11,13
4282,11650,M,60대,스포츠/문화/레저,9,10
4283,11650,M,60대,여행/교통,7,5
4284,11650,M,60대,요식/유흥,1,2
4285,11650,M,60대,유통,2,1
4286,11650,M,60대,음/식료품,8,11
4287,11650,M,60대,의료,3,3
4288,11650,M,60대,의류/잡화,12,12
4289,11650,M,60대,자동차,10,7
4290,11650,M,60대,전자상거래,6,6
4291,11650,M,60대,주유,4,8
4292,11650,M,70대이상,가전/가구,14,11
4293,11650,M,70대이상,가정생활/서비스,5,5
4294,11650,M,70대이상,교육/학원,13,14
4295,11650,M,70대이상,미용,10,13
4296,11650,M,70대이상,스포츠/문화/레저,8,9
4297,11650,M,70대이상,여행/교통,7,4
4298,11650,M,70대이상,요식/유흥,1,3
4299,11650,M,70대이상,유통,2,2
4300,11650,M,70대이상,음/식료품,6,10
4301,11650,M,70대이상,의료,3,1
4302,11650,M,70대이상,의류/잡화,12,12
4303,11650,M,70대이상,자동차,11,8
4304,11650,M,70대이상,전자상거래,9,7
4305,11650,M,70대이상,주유,4,6
4306,11680,F,10대,가전/가구,12,12
4307,11680,F,10대,가정생활/서비스,7,10
4308,11680,F,10대,교육/학원,6,6
4309,11680,F,10대,미용,10,8
4310,11680,F,10대,스포츠/문화/레저,4,4
4311,11680,F,10대,여행/교통,11,7
4312,11680,F,10대,요식/유흥,1,1
4313,11680,F,10대,유통,2,2
4314,11680,F,10대,음/식료품,8,11
4315,11680,F,10대,의료,9,9
4316,11680,F,10대,의류/잡화,5,5
4317,11680,F,10대,자동차,14,14
4318,11680,F,10대,전자상거래,3,3
4319,11680,F,10대,주유,13,13
4320,11680,F,20대,가전/가구,12,10
4321,11680,F,20대,가정생활/서비스,7,5
4322,11680,F,20대,교육/학원,11,12
4323,11680,F,20대,미용,10,9
4324,11680,F,20대,스포츠/문화/레저,4,8
4325,11680,F,20대,여행/교통,6,6
4326,11680,F,20대,요식/유흥,1,1
4327,11680,F,20대,유통,2,3
4328,11680,F,20대,음/식료품,9,11
4329,11680,F,20대,의료,5,4
4330,11680,F,20대,의류/잡화,8,7
4331,11680,F,20대,자동차,14,14
4332,11680,F,20대,전자상거래,3,2
4333,11680,F,20대,주유,13,13
4334,11680,F,30대,가전/가구,14,11
4335,11680,F,30대,가정생활/서비스,5,5
4336,11680,F,30대,교육/학원,12,9
4337,11680,F,30대,미용,10,10
4338,11680,F,30대,스포츠/문화/레저,7,7
4339,11680,F,30대,여행/교통,6,6
4340,11680,F,30대,요식/유흥,1,3
4341,11680,F,30대,유통,2,2
